"System";"JobName";"Status";"Id";"RunCount";"LastChange";"InPool"
"ntrtsm";"ntrtsm_config_cnft_register";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_config_cnft_register_value";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_config_cnft_tsm_module";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_account";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_account_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_account_type";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_crm_address";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_crm_address_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_crm_address_role";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_crm_address_role_type";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_customer";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_customer_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_customer_ext_iditems";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_customer_legal_form";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_customer_segment";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_customer_type";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_person";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_person_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_person_ext_emails";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_person_ext_phones";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_person_role";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_person_role_account";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_person_role_type";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_crm_crmt_person_type";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_dms_dmst_comment";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_dms_dmst_comment_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_dms_dmst_comment_type";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_inv_invt_ent_inst";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_inv_invt_ent_inst_conf";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_inv_invt_ent_inst_conf_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_inv_invt_ent_inst_conf_rel";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_inv_invt_ent_inst_conf_status";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_act_hi_actinst";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_act_hi_detail";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_act_hi_procinst";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_act_hi_taskinst";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_act_tsm_planned_task";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_ordt_order";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_ordt_order_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_ordt_order_ext_address_role_ids";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_ordt_order_ext_person_role_ids";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_ordt_order_line";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ord_ordt_type";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_process_prt_process_type";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_process_prt_task_status";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_process_prt_task_status_group";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_stock_stt_stock";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_stock_stt_stock_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_stock_stt_stock_item";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_act_hi_actinst";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_act_hi_detail";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_act_hi_procinst";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_act_hi_taskinst";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_act_tsm_planned_task";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_category";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_channel";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_priority";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_problem";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_related_entity";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_resolution";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_severity";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_status";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_ticket";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_ticket_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_ticket_tict_type";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_um_umt_user";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_um_umt_user_ext";"not_in_pool";;;;"False"
"ntrtsm";"ntrtsm_um_umt_user_group";"not_in_pool";;;;"False"
"ocs";"ocs_balance_expiry";"not_in_pool";;;;"False"
"ocs";"ocs_balance_type";"not_in_pool";;;;"False"
"ocs";"ocs_bundle_activation";"not_in_pool";;;;"False"
"ocs";"ocs_bundle_deactivation";"not_in_pool";;;;"False"
"ocs";"ocs_bundle_failed_renewal";"not_in_pool";;;;"False"
"ocs";"ocs_bundle_recharge";"not_in_pool";;;;"False"
"ocs";"ocs_bundle_renewal";"not_in_pool";;;;"False"
"ocs";"ocs_circuit_switched";"not_in_pool";;;;"False"
"ocs";"ocs_data_iec";"not_in_pool";;;;"False"
"ocs";"ocs_data_scur";"not_in_pool";;;;"False"
"ocs";"ocs_geography_entry";"not_in_pool";;;;"False"
"ocs";"ocs_geography_set";"not_in_pool";;;;"False"
"ocs";"ocs_change_product_type";"not_in_pool";;;;"False"
"ocs";"ocs_charge";"not_in_pool";;;;"False"
"ocs";"ocs_initial_credit";"not_in_pool";;;;"False"
"ocs";"ocs_mms";"not_in_pool";;;;"False"
"ocs";"ocs_prov_account_creation";"not_in_pool";;;;"False"
"ocs";"ocs_prov_account_deletion";"not_in_pool";;;;"False"
"ocs";"ocs_recharge";"not_in_pool";;;;"False"
"ocs";"ocs_sms";"not_in_pool";;;;"False"
"ocs";"ocs_subscriber_balance";"not_in_pool";;;;"False"
"ocs";"ocs_subscriber_lifecycle";"not_in_pool";;;;"False"
"ocs";"ocs_tariff_update";"not_in_pool";;;;"False"
"ocs";"ocs_vas_check_charge";"not_in_pool";;;;"False"
"ocs";"ocs_vas_refund";"not_in_pool";;;;"False"
"ocs";"ocs_vas_reserve_commit";"not_in_pool";;;;"False"
"org";"org_str_cc_c_agency";"not_in_pool";;;;"False"
"org";"org_str_cc_c_bscs";"not_in_pool";;;;"False"
"org";"org_str_cc_c_care_academy";"not_in_pool";;;;"False"
"org";"org_str_cc_c_career_map";"not_in_pool";;;;"False"
"org";"org_str_cc_c_department";"not_in_pool";;;;"False"
"org";"org_str_cc_c_division";"not_in_pool";;;;"False"
"org";"org_str_cc_c_group";"not_in_pool";;;;"False"
"org";"org_str_cc_c_hierarchy";"not_in_pool";;;;"False"
"org";"org_str_cc_c_inclusion";"not_in_pool";;;;"False"
"org";"org_str_cc_c_interruption";"not_in_pool";;;;"False"
"org";"org_str_cc_c_location";"not_in_pool";;;;"False"
"org";"org_str_cc_c_phone_book_department";"not_in_pool";;;;"False"
"org";"org_str_cc_c_phone_book_function";"not_in_pool";;;;"False"
"org";"org_str_cc_c_remote_access";"not_in_pool";;;;"False"
"org";"org_str_cc_c_role";"not_in_pool";;;;"False"
"org";"org_str_cc_c_sap_id";"not_in_pool";;;;"False"
"org";"org_str_cc_c_skill_id";"not_in_pool";;;;"False"
"org";"org_str_cc_c_skill_lang";"not_in_pool";;;;"False"
"org";"org_str_cc_c_skill_skills";"not_in_pool";;;;"False"
"org";"org_str_cc_c_state_operation";"not_in_pool";;;;"False"
"org";"org_str_cc_c_team";"not_in_pool";;;;"False"
"org";"org_str_cc_c_technician";"not_in_pool";;;;"False"
"org";"org_str_cc_c_time_job";"not_in_pool";;;;"False"
"org";"org_str_cc_c_upp";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_basic";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_basic_info";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_career_map";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_date";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_end_user";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_inclusion";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_intranet";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_link_applications";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_skill";"not_in_pool";;;;"False"
"org";"org_str_cc_data_os_time";"not_in_pool";;;;"False"
"org";"org_str_cc_data_settings_fte";"not_in_pool";;;;"False"
"org";"org_str_smb_c_career_map";"not_in_pool";;;;"False"
"org";"org_str_smb_c_division";"not_in_pool";;;;"False"
"org";"org_str_smb_c_hierarchy";"not_in_pool";;;;"False"
"org";"org_str_smb_c_inclusion";"not_in_pool";;;;"False"
"org";"org_str_smb_c_job_restriction";"not_in_pool";;;;"False"
"org";"org_str_smb_c_location";"not_in_pool";;;;"False"
"org";"org_str_smb_c_team";"not_in_pool";;;;"False"
"org";"org_str_smb_c_time_job";"not_in_pool";;;;"False"
"org";"org_str_smb_data_os";"not_in_pool";;;;"False"
"org";"org_str_smb_data_os_basic_info";"not_in_pool";;;;"False"
"org";"org_str_smb_data_os_billing";"not_in_pool";;;;"False"
"org";"org_str_smb_data_os_career_map";"not_in_pool";;;;"False"
"org";"org_str_smb_data_os_date";"not_in_pool";;;;"False"
"org";"org_str_smb_data_os_end_user";"not_in_pool";;;;"False"
"org";"org_str_smb_data_os_inclusion";"not_in_pool";;;;"False"
"org";"org_str_smb_data_os_leasing";"not_in_pool";;;;"False"
"org";"org_str_smb_data_os_personal";"not_in_pool";;;;"False"
"pbt";"pbt_zis_atributy";"not_in_pool";;;;"False"
"pbt";"pbt_zis_firmy_adresy";"not_in_pool";;;;"False"
"pbt";"pbt_zis_iom";"not_in_pool";;;;"False"
"pbt";"pbt_zis_komponenty";"not_in_pool";;;;"False"
"pbt";"pbt_zis_produkty";"not_in_pool";;;;"False"
"pbt";"pbt_zis_sluzby";"not_in_pool";;;;"False"
"pbt";"pbt_zis_specifikace";"not_in_pool";;;;"False"
"pbt";"pbt_zis_specifikace_vazby";"not_in_pool";;;;"False"
"sap";"sap_a006";"not_in_pool";;;;"False"
"sap";"sap_account";"not_in_pool";;;;"False"
"sap";"sap_anla";"not_in_pool";;;;"False"
"sap";"sap_anlc";"not_in_pool";;;;"False"
"sap";"sap_anlz";"not_in_pool";;;;"False"
"sap";"sap_auart";"not_in_pool";;;;"False"
"sap";"sap_billing_header";"not_in_pool";;;;"False"
"sap";"sap_billing_items";"not_in_pool";;;;"False"
"sap";"sap_curr_coef";"not_in_pool";;;;"False"
"sap";"sap_curr_list";"not_in_pool";;;;"False"
"sap";"sap_customer_header";"not_in_pool";;;;"False"
"sap";"sap_delivery_header";"not_in_pool";;;;"False"
"sap";"sap_delivery_items";"not_in_pool";;;;"False"
"sap";"sap_delivery_serial1";"not_in_pool";;;;"False"
"sap";"sap_delivery_serial2";"not_in_pool";;;;"False"
"sap";"sap_ekko";"not_in_pool";;;;"False"
"sap";"sap_ekpo";"not_in_pool";;;;"False"
"sap";"sap_fkart";"not_in_pool";;;;"False"
"sap";"sap_fkrel";"not_in_pool";;;;"False"
"sap";"sap_kondm";"not_in_pool";;;;"False"
"sap";"sap_konp";"not_in_pool";;;;"False"
"sap";"sap_konv";"not_in_pool";;;;"False"
"sap";"sap_ktokd";"not_in_pool";;;;"False"
"sap";"sap_kukla";"not_in_pool";;;;"False"
"sap";"sap_lfart";"not_in_pool";;;;"False"
"sap";"sap_matkl";"not_in_pool";;;;"False"
"sap";"sap_mbew";"not_in_pool";;;;"False"
"sap";"sap_meins";"not_in_pool";;;;"False"
"sap";"sap_mseg";"not_in_pool";;;;"False"
"sap";"sap_mtart";"not_in_pool";;;;"False"
"sap";"sap_mtpos";"not_in_pool";;;;"False"
"sap";"sap_mvgr2";"not_in_pool";;;;"False"
"sap";"sap_mvke";"not_in_pool";;;;"False"
"sap";"sap_org_unit";"not_in_pool";;;;"False"
"sap";"sap_org_unit_relations";"not_in_pool";;;;"False"
"sap";"sap_people";"not_in_pool";;;;"False"
"sap";"sap_pltyp";"not_in_pool";;;;"False"
"sap";"sap_posar";"not_in_pool";;;;"False"
"sap";"sap_prod_kanal";"not_in_pool";;;;"False"
"sap";"sap_product_items";"not_in_pool";;;;"False"
"sap";"sap_pstyv";"not_in_pool";;;;"False"
"sap";"sap_rfbsk";"not_in_pool";;;;"False"
"sap";"sap_sdorder_header";"not_in_pool";;;;"False"
"sap";"sap_sdorder_items";"not_in_pool";;;;"False"
"sap";"sap_serail";"not_in_pool";;;;"False"
"sap";"sap_settlement";"not_in_pool";;;;"False"
"sap";"sap_stock";"not_in_pool";;;;"False"
"sap";"sap_stock_price";"not_in_pool";;;;"False"
"sap";"sap_vbfa";"not_in_pool";;;;"False"
"sap";"sap_vbtyp";"not_in_pool";;;;"False"
"sap";"sap_vgtyp";"not_in_pool";;;;"False"
"sap";"sap_vkbur";"not_in_pool";;;;"False"
"sap";"sap_vkorg";"not_in_pool";;;;"False"
"sap";"sap_vrkme";"not_in_pool";;;;"False"
"sap";"sap_vtweg";"not_in_pool";;;;"False"
"sap";"sap_z1mm_cpe_zatr";"not_in_pool";;;;"False"
"sap";"sap_z1mmidentnew";"not_in_pool";;;;"False"
"sap";"sap_z1ps_re210";"not_in_pool";;;;"False"
"sap";"sap_z1sdposit";"not_in_pool";;;;"False"
"sap";"sap_z1sdposso";"not_in_pool";;;;"False"
"sap";"sap_zlsch";"not_in_pool";;;;"False"
"sfa";"sfa_account";"not_in_pool";;;;"False"
"sfa";"sfa_account_agreement";"not_in_pool";;;;"False"
"sfa";"sfa_account_contact";"not_in_pool";;;;"False"
"sfa";"sfa_activity";"not_in_pool";;;;"False"
"sfa";"sfa_activityparty";"not_in_pool";;;;"False"
"sfa";"sfa_address";"not_in_pool";;;;"False"
"sfa";"sfa_agreement";"not_in_pool";;;;"False"
"sfa";"sfa_agreement_type";"not_in_pool";;;;"False"
"sfa";"sfa_appointment";"not_in_pool";;;;"False"
"sfa";"sfa_approval_process";"not_in_pool";;;;"False"
"sfa";"sfa_approval_step";"not_in_pool";;;;"False"
"sfa";"sfa_audit";"not_in_pool";;;;"False"
"sfa";"sfa_business_unit";"not_in_pool";;;;"False"
"sfa";"sfa_competitive_partner_offers";"not_in_pool";;;;"False"
"sfa";"sfa_connection";"not_in_pool";;;;"False"
"sfa";"sfa_connection_role";"not_in_pool";;;;"False"
"sfa";"sfa_contact";"not_in_pool";;;;"False"
"sfa";"sfa_cp_hobby";"not_in_pool";;;;"False"
"sfa";"sfa_customer_all";"not_in_pool";;;;"False"
"sfa";"sfa_deletedrecord";"not_in_pool";;;;"False"
"sfa";"sfa_email";"not_in_pool";;;;"False"
"sfa";"sfa_grant_prod_cust_contact";"not_in_pool";;;;"False"
"sfa";"sfa_grant_product";"not_in_pool";;;;"False"
"sfa";"sfa_grants";"not_in_pool";;;;"False"
"sfa";"sfa_grants_cp";"not_in_pool";;;;"False"
"sfa";"sfa_hobby";"not_in_pool";;;;"False"
"sfa";"sfa_incident";"not_in_pool";;;;"False"
"sfa";"sfa_incident_configuration";"not_in_pool";;;;"False"
"sfa";"sfa_incident_product";"not_in_pool";;;;"False"
"sfa";"sfa_incident_product_lov";"not_in_pool";;;;"False"
"sfa";"sfa_incident_step";"not_in_pool";;;;"False"
"sfa";"sfa_individualdiscount";"not_in_pool";;;;"False"
"sfa";"sfa_individualdiscount_type";"not_in_pool";;;;"False"
"sfa";"sfa_individualdiscount_usage";"not_in_pool";;;;"False"
"sfa";"sfa_inflation_clause_application";"not_in_pool";;;;"False"
"sfa";"sfa_lead";"not_in_pool";;;;"False"
"sfa";"sfa_llp_garanti";"not_in_pool";;;;"False"
"sfa";"sfa_mark_campaign";"not_in_pool";;;;"False"
"sfa";"sfa_mark_kom_ko";"not_in_pool";;;;"False"
"sfa";"sfa_marketing_offers";"not_in_pool";;;;"False"
"sfa";"sfa_offer";"not_in_pool";;;;"False"
"sfa";"sfa_opportunity";"not_in_pool";;;;"False"
"sfa";"sfa_opportunity_product";"not_in_pool";;;;"False"
"sfa";"sfa_phonecall";"not_in_pool";;;;"False"
"sfa";"sfa_product";"not_in_pool";;;;"False"
"sfa";"sfa_queue";"not_in_pool";;;;"False"
"sfa";"sfa_queue_item";"not_in_pool";;;;"False"
"sfa";"sfa_request";"not_in_pool";;;;"False"
"sfa";"sfa_request_activity";"not_in_pool";;;;"False"
"sfa";"sfa_request_area";"not_in_pool";;;;"False"
"sfa";"sfa_request_source";"not_in_pool";;;;"False"
"sfa";"sfa_sales_case_phase_log";"not_in_pool";;;;"False"
"sfa";"sfa_site";"not_in_pool";;;;"False"
"sfa";"sfa_stringmap";"not_in_pool";;;;"False"
"sfa";"sfa_substitute";"not_in_pool";;;;"False"
"sfa";"sfa_system_user";"not_in_pool";;;;"False"
"sfa";"sfa_task";"not_in_pool";;;;"False"
"sfa";"sfa_task_type";"not_in_pool";;;;"False"
"sfa";"sfa_team";"not_in_pool";;;;"False"
"zis";"zis_additional_services";"not_in_pool";;;;"False"
"zis";"zis_ap_access";"not_in_pool";;;;"False"
"zis";"zis_ift_ap_status_historie";"not_in_pool";;;;"False"
"zis";"zis_ift_rmc_pkp_aktualni";"not_in_pool";;;;"False"
"zis";"zis_ift_rmc_pkp_detail";"not_in_pool";;;;"False"
"zis";"zis_ift_rmc_pkp_prevzate";"not_in_pool";;;;"False"
"zis";"zis_ift_rmc_pkp_pridelene";"not_in_pool";;;;"False"
"zis";"zis_ift_rmc_pkp_vyrizene";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_ap_produkty_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_ap_sady_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_komponenty_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_objednavky_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_objednavky_worklog";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_oddeleni_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_oddeleni_historie_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_parametry_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_pkp_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_pkp_parametry_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_produkty_bo";"not_in_pool";;;;"False"
"zis";"zis_ift_zis_sluzby_bo";"not_in_pool";;;;"False"
"zis";"zis_ifv_fit_ico_organizace";"not_in_pool";;;;"False"
"zis";"zis_ifv_rmc_ppc_oddeleni";"not_in_pool";;;;"False"
"zis";"zis_ifv_rmc_ppc_status";"not_in_pool";;;;"False"
"zis";"zis_ifv_rmc_syt_uzivatele";"not_in_pool";;;;"False"
"zis";"zis_ifv_rmc_syt_uzivatele_oddeleni";"not_in_pool";;;;"False"
